channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
71,5,1.4,fit,1261,sim,clean,wiener,9.92573103012812e-05,0.00010074331613009664,6.900973411607367e-07,0.62066,0.0025985001829586167,50000,1.0149712482063526
71,9,2.0,fit,1260,sim,clean,wiener,9.657511710228581e-05,9.775825029653759e-05,6.801967603764717e-07,0.6319,0.002561220426256414,50000,1.012250911308745
34,21,10.0,fit,1278,sim,clean,wiener,7.773303537381871e-05,7.846686398428414e-05,6.104026294794058e-07,0.70454,0.002298416831620884,50000,1.0094403699397103
34,29,40.0,fit,1268,sim,clean,wiener,6.311160983865928e-05,6.373274899799807e-05,5.535499499654796e-07,0.76002,0.0020843431215698616,50000,1.0098419159474255
71,3,1.0,fit,1268,sim,clean,wiener,6.799598191576634e-05,6.934700982730752e-05,5.874007093480799e-07,0.73888,0.002211805146421349,50000,1.0198692315851081
34,25,26.0,fit,1277,sim,clean,wiener,6.564503326482636e-05,6.625571389291009e-05,5.626799593874993e-07,0.75052,0.0021187213603174973,50000,1.0093027697254735
71,1,0.6,fit,1268,sim,clean,wiener,0.00013958040488298,0.00014282105907218685,7.901654675086633e-07,0.46222,0.0029752978158636358,50000,1.0232171141208806
34,19,8.0,fit,1278,sim,clean,wiener,8.141608945771297e-05,8.230177062455039e-05,6.212302756587591e-07,0.6901,0.002339187370644751,50000,1.0108784537888844
71,11,3.0,fit,1260,sim,clean,wiener,8.455989516226337e-05,8.628008790094846e-05,6.403601881733297e-07,0.67512,0.0024112193554158903,50000,1.020342891099666
34,27,30.0,fit,1269,sim,clean,wiener,6.310364759082243e-05,6.36583879274112e-05,5.551670450017694e-07,0.7603,0.0020904321491563077,50000,1.0087909393159937
34,23,20.0,fit,1278,sim,clean,wiener,6.796560506964526e-05,6.847061149539073e-05,5.72250632493864e-07,0.74218,0.0021547588789900016,50000,1.0074303234000195
71,7,1.8,fit,1261,sim,clean,wiener,9.558337402007882e-05,9.649942360160256e-05,6.761357747859479e-07,0.63664,0.0025459291460694492,50000,1.0095837753261494
34,21,10.0,fit,1279,sim,clean,wiener,7.773303537381871e-05,7.835001087336191e-05,6.147717287951627e-07,0.70498,0.0023148682866464356,50000,1.00793710803362
71,5,1.4,fit,1262,sim,clean,wiener,9.92573103012812e-05,0.00010131695867462398,6.835832160416225e-07,0.6185,0.002573971823980501,50000,1.0207505962743804
71,9,2.0,fit,1261,sim,clean,wiener,9.657511710228581e-05,9.81088096293043e-05,6.776330928057449e-07,0.63058,0.002551567163949427,50000,1.01588082492713
34,29,40.0,fit,1269,sim,clean,wiener,6.311160983865928e-05,6.359996137195009e-05,5.555822115023984e-07,0.76052,0.0020919954217027983,50000,1.007737903288147
34,25,26.0,fit,1278,sim,clean,wiener,6.564503326482636e-05,6.646817409458687e-05,5.656337163549993e-07,0.74972,0.0021298434695659605,50000,1.012539270510227
71,3,1.0,fit,1269,sim,clean,wiener,6.799598191576634e-05,6.92354682214272e-05,5.862124195845556e-07,0.7393,0.002207330746965278,50000,1.0182288169203344
34,19,8.0,fit,1279,sim,clean,wiener,8.141608945771297e-05,8.225927858421504e-05,6.298406639690572e-07,0.69026,0.002371609022294678,50000,1.0103565417120655
71,1,0.6,fit,1269,sim,clean,wiener,0.00013958040488298,0.0001429379121831091,7.880291268784949e-07,0.46178,0.002967253615158534,50000,1.0240542883003092
71,11,3.0,fit,1261,sim,clean,wiener,8.455989516226337e-05,8.50425072261811e-05,6.339852268163055e-07,0.67978,0.0023872150052111516,50000,1.0057073399037646
34,23,20.0,fit,1279,sim,clean,wiener,6.796560506964526e-05,6.816785570800128e-05,5.715027706828299e-07,0.74332,0.002151942871831459,50000,1.0029757792658327
34,27,30.0,fit,1270,sim,clean,wiener,6.310364759082243e-05,6.39770782299264e-05,5.547389781197731e-07,0.7591,0.0020888203013707256,50000,1.0138412068469873
34,21,10.0,fit,1280,sim,clean,wiener,7.773303537381871e-05,7.770200725824767e-05,6.099075420874304e-07,0.70742,0.002296552624063636,50000,0.9996008374634822
71,7,1.8,fit,1262,sim,clean,wiener,9.558337402007882e-05,9.693496701504e-05,6.754023981725716e-07,0.635,0.0025431676816348365,50000,1.0141404612341605
71,5,1.4,fit,1263,sim,clean,wiener,9.92573103012812e-05,0.00010035026475699455,6.879567414360361e-07,0.62214,0.0025904399450117207,50000,1.011011324530111
71,9,2.0,fit,1262,sim,clean,wiener,9.657511710228581e-05,9.83372043461069e-05,6.716389262146032e-07,0.62972,0.0025289966625799136,50000,1.0182457686481996
34,25,26.0,fit,1279,sim,clean,wiener,6.564503326482636e-05,6.6128237771904e-05,5.661478731953825e-07,0.751,0.002131779481435762,50000,1.0073608692546212
34,29,40.0,fit,1270,sim,clean,wiener,6.311160983865928e-05,6.383897909883649e-05,5.547676406338687e-07,0.75962,0.0020889282275192256,50000,1.0115251260748488
34,19,8.0,fit,1280,sim,clean,wiener,8.141608945771297e-05,8.160065195901696e-05,6.250498592030254e-07,0.69274,0.0023535696728891092,50000,1.0022669045213703
71,3,1.0,fit,1270,sim,clean,wiener,6.799598191576634e-05,6.921953370630143e-05,5.915825457874316e-07,0.73936,0.0022275514797349665,50000,1.0179944719682237
71,1,0.6,fit,1270,sim,clean,wiener,0.00013958040488298,0.00014282637057722882,7.862585598053527e-07,0.4622,0.002960586702262214,50000,1.023255167492673
34,23,20.0,fit,1280,sim,clean,wiener,6.796560506964526e-05,6.749860607271937e-05,5.676749738903351e-07,0.74584,0.0021375296433311197,50000,0.9931288922323673
71,11,3.0,fit,1262,sim,clean,wiener,8.455989516226337e-05,8.615792328498432e-05,6.367532158445034e-07,0.67558,0.0023976376218004312,50000,1.01889818003741
34,27,30.0,fit,1271,sim,clean,wiener,6.310364759082243e-05,6.322815601901567e-05,5.53492813563013e-07,0.76192,0.0020841279795262577,50000,1.001973078149152
34,21,10.0,fit,1281,sim,clean,wiener,7.773303537381871e-05,7.864214365066753e-05,6.095893546004163e-07,0.70388,0.002295354517370701,50000,1.0116952627988463
71,7,1.8,fit,1263,sim,clean,wiener,9.558337402007882e-05,9.752985557973504e-05,6.800360343465378e-07,0.63276,0.0025606152266805294,50000,1.0203642273524194
34,25,26.0,fit,1280,sim,clean,wiener,6.564503326482636e-05,6.515623234923264e-05,5.582329881214799e-07,0.75466,0.002101976685386672,50000,0.9925538781643725
71,9,2.0,fit,1263,sim,clean,wiener,9.657511710228581e-05,9.7997268023424e-05,6.769050019712032e-07,0.631,0.0025488256026450686,50000,1.0147258524121896
