channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
34,29,40.0,0.000737938,8.190912922145799e-06,90.09227752685547,935.7533831223525,84304.1534889529,11.067273139953613,sim,0,,38,0.03174267721428896,0.022012614282548307,wna:1.0,6.311160983865928e-05,0.23764115571975708
71,1,0.6,0.004321273,0.00015242415247485042,28.350317001342773,884.6023347426682,25078.756610082575,13.717879295349121,sim,0,,37,0.043644993961408314,0.04149573052849585,wna:1.0,0.00013958040488298,0.5255776047706604
91,13,4.0,0.001322959,5.01216491102241e-05,26.394962310791016,828.4418362718728,21866.691045078584,196.88475036621094,sim,0,,39,0.04130240144218257,0.04074027871221068,wna:1.0,0.00013479602787463109,0.5075624585151672
91,11,3.0,0.0014831010000000001,5.2088620577706024e-05,28.47264862060547,768.4158447827215,21878.834343004142,90.65343475341797,sim,0,,38,0.04254939289803063,0.04064018979126448,wna:1.0,0.0001348637307255221,0.5078173875808716
91,5,1.4,0.001870085,5.723529466195032e-05,32.67363357543945,611.4388464874846,19977.928823921447,38.389373779296875,sim,0,,36,0.04707505018228125,0.043183762993767,wna:1.0,0.00014501931665436213,0.5460573434829712
91,3,1.0,0.001998614,6.211977597558871e-05,32.17355728149414,621.4467507006982,19994.15263106732,87.28916931152344,sim,0,,36,0.04256326942458693,0.040456425866754187,wna:1.0,0.00014137555143553952,0.5323370695114136
91,9,2.0,0.00169956,5.227583460509777e-05,32.51138687133789,645.2218868389172,20977.058380874634,63.48366165161133,sim,0,,38,0.04305259804730833,0.039998789004416606,wna:1.0,0.00014052772242134184,0.5291446447372437
91,7,1.8,0.001754325,5.12332990183495e-05,34.24189376831055,604.4090484750512,20696.110430488363,47.386070251464844,sim,0,,39,0.04471136694717292,0.04042877471237349,wna:1.0,0.0001427261734478321,0.5374227166175842
71,3,1.0,0.004887824000000001,0.00013874554133508354,35.22869110107422,1481.314568259598,52184.7733487385,9.921051025390625,sim,0,,36,0.03386495074956782,0.03210380392222238,wna:1.0,6.799598191576634e-05,0.2560328245162964
71,9,2.0,0.00494817,0.00015350976900663227,32.23358154296875,1402.671062848678,45213.112082295505,2.4673068523406982,sim,0,,38,0.03941885913662743,0.03458341853984852,wna:1.0,9.657511710228581e-05,0.3636450171470642
71,7,1.8,0.004993932,0.00015364713908638805,32.502601623535156,1386.6659224572045,45070.25006255841,2.856574058532715,sim,0,,39,0.0387448037245807,0.03437767673559733,wna:1.0,9.558337402007882e-05,0.3599106967449188
71,5,1.4,0.005011591,0.0001433993165846914,34.9484977722168,1223.9409141080037,42774.896310028555,5.33330774307251,sim,0,,36,0.03510916595819861,0.03192297088177701,wna:1.0,9.92573103012812e-05,0.37374457716941833
71,15,5.0,0.004079936,0.00011163324234075844,36.54767990112305,1720.1802128138297,62868.59579016557,0.8000783324241638,sim,0,,38,0.041746924594245255,0.03084762087901167,wna:1.0,7.917255596235724e-05,0.2981172204017639
71,11,3.0,0.004643936,0.0001296185073442757,35.82772445678711,1508.9078740014195,54060.7355403993,1.2058264017105103,sim,0,,38,0.04110903986517117,0.03237639891757164,wna:1.0,8.455989516226337e-05,0.3184027671813965
83,1,0.6,0.0033347790000000004,8.301048364955932e-05,40.1729850769043,541.7358276385323,21763.145319347157,1.1604413986206055,sim,0,,37,0.06016966536607584,0.055579047863538907,wna:1.0,0.0001563600744674814,0.5887599587440491
83,19,8.0,0.001788618,2.1729108993895352e-05,82.31437683105469,936.4917480111303,77086.7346449613,6.159713268280029,sim,0,,38,0.0317154475211169,0.022679109252250234,wna:1.0,6.456732006730742e-05,0.24312250316143036
83,21,10.0,0.001586739,1.941468144650571e-05,81.72882080078125,978.0369983558733,79933.81057516116,6.254164218902588,sim,0,,37,0.032765810823697,0.023281467236178188,wna:1.0,6.317469047013012e-05,0.237878680229187
83,23,20.0,0.001055093,1.4627768905484118e-05,72.12945556640625,1146.8964810103416,82725.01876630312,6.885998249053955,sim,0,,37,0.0349336179311471,0.023673999531961264,wna:1.0,6.08783022122948e-05,0.2292318344116211
83,29,40.0,0.000670369,1.1541617823240813e-05,58.082759857177734,1378.518476808223,80068.15764713446,8.508383750915527,sim,0,,38,0.03741341654381166,0.026323444780886433,wna:1.0,5.603814593791192e-05,0.21100665628910065
83,27,30.0,0.000813756,1.3130492334312294e-05,61.974525451660156,1277.3754182207285,79164.73536784558,8.379152297973633,sim,0,,38,0.03642832219629091,0.025245084395149508,wna:1.0,5.959490420795675e-05,0.22439931333065033
91,23,20.0,0.0005004920000000001,3.248040593462065e-05,15.40904426574707,1131.5803810187938,17436.57218136953,138.13925170898438,sim,0,,37,0.07178125846304012,0.07129591313797391,wna:1.0,0.00014667861427861988,0.552305281162262
91,25,26.0,0.00040550199999999997,3.1747233151691034e-05,12.77283000946045,1254.3119125535177,16021.112837887302,103.24344635009766,sim,0,,38,0.08543889697988657,0.08499408063520442,wna:1.0,0.00015177147694471122,0.5714820027351379
91,19,8.0,0.000927844,4.735560287372209e-05,19.593120574951172,998.206984309567,19557.98980233574,278.4501647949219,sim,0,,38,0.054752407699233466,0.05455257239073711,wna:1.0,0.00014080951951078822,0.5302057266235352
91,15,5.0,0.001194072,4.792997060576454e-05,24.912843704223633,870.537859989046,21687.57364451642,276.8624572753906,sim,0,,38,0.04296933015368619,0.04263711374593985,wna:1.0,0.00013571703675314235,0.5110304355621338
91,17,6.0,0.001091107,4.562981484923512e-05,23.912151336669922,886.3657775669385,21194.912612825745,242.78506469726562,sim,0,,37,0.04508423222269087,0.04473499677888149,wna:1.0,0.00013861141673370632,0.5219289660453796
91,21,10.0,0.000809598,4.5092529035173357e-05,17.95414924621582,1042.318318050006,18713.938644334456,164.36607360839844,sim,0,,37,0.060231641511203526,0.06002285602880387,wna:1.0,0.0001444584926412178,0.5439456105232239
91,27,30.0,0.00035906,2.9808355975546874e-05,12.045616149902344,1288.0126481601817,15514.90595595677,127.41242980957031,sim,0,,38,0.0899145924284935,0.08951988572239654,wna:1.0,0.00015153177054512206,0.5705794095993042
91,29,40.0,0.000280232,2.584914727776777e-05,10.84105396270752,1464.005726531558,15871.365083041446,134.94151306152344,sim,0,,38,0.09781676874587603,0.09768616631369129,wna:1.0,0.00014861421614938285,0.5595936179161072
