channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
34,21,10.0,0.001688306,1.254752351087518e-05,134.55291748046875,587.6619411353671,79071.62867199913,9.000011444091797,fit,0,,37,0.02542296020799787,0.018000953233816626,wna:1.0,7.772777997365601e-05,0.29267704486846924
34,27,30.0,0.0008928300000000001,8.886213436198886e-06,100.47362518310547,888.5530048539658,89276.14156501945,9.786498069763184,fit,0,,38,0.029683951792234865,0.020448657167965397,wna:1.0,6.311273769185685e-05,0.23764540255069733
34,25,26.0,0.000980923,8.477055416733492e-06,115.71505737304688,784.5283297908526,90781.74069252914,11.040834426879883,fit,0,,38,0.027445125836076573,0.01905808595574657,wna:1.0,6.563324027349744e-05,0.24713613092899323
31,13,4.0,0.002568738,0.0001196717275888659,21.464868545532227,2182.7236463824834,46851.876140824774,8.489768028259277,fit,0,,39,0.050189515952559674,0.04887209512818534,wna:1.0,7.596847145112155e-05,0.28605252504348755
31,11,3.0,0.002915397,0.00014160711725708097,20.587926864624023,2392.750708405933,49261.77658993867,16.2509822845459,fit,0,,38,0.05215764430274303,0.0519861783957554,wna:1.0,6.743326627515381e-05,0.2539139688014984
31,9,2.0,0.0034196770000000003,0.0001732787786750123,19.735118865966797,2526.281843019436,49856.47246092225,21.84436798095703,fit,0,,38,0.05404512105326972,0.054372218754744635,wna:1.0,6.573360733594181e-05,0.2475140541791916
31,7,1.8,0.003555786,0.00017813463637139648,19.961227416992188,2511.325790206677,50129.145216473094,21.55229949951172,fit,0,,39,0.05359108406220029,0.053850756241611175,wna:1.0,6.45800153411944e-05,0.24317030608654022
31,17,6.0,0.002113314,0.0001004664518404752,21.035022735595703,2490.228402972445,52382.01107335156,10.79404354095459,fit,0,,37,0.05111071365516878,0.05040634359975321,wna:1.0,6.776538540410979e-05,0.2551645338535309
31,15,5.0,0.002313303,0.00010827169171534479,21.36572265625,2299.936577242215,49139.807036322076,9.246513366699219,fit,0,,38,0.0504281481934502,0.04933930360033543,wna:1.0,7.201294386421412e-05,0.2711583375930786
34,29,40.0,0.000737938,8.190904736693483e-06,90.09236145019531,935.7561510175257,84304.48138671447,12.540103912353516,fit,0,,38,0.030527536087312613,0.02109860458292989,wna:1.0,6.312236599652236e-05,0.23768165707588196
71,1,0.6,0.004321273,0.00015242300287354738,28.35053062438965,884.5806343441418,25078.330363715613,14.3274507522583,fit,0,,37,0.043650157075713854,0.04145366992333065,wna:1.0,0.00013959875129499372,0.5256466865539551
71,3,1.0,0.004887824000000001,0.00013874350406695157,35.229209899902344,1481.312033316148,52185.452548945716,13.49792766571045,fit,0,,36,0.03293026983173097,0.03170500235673793,wna:1.0,6.790520754157073e-05,0.2556910216808319
71,5,1.4,0.005011591,0.00014339640620164573,34.94921112060547,1223.947471768016,42775.998591351694,4.78352689743042,fit,0,,36,0.03531741952795408,0.032052424879768816,wna:1.0,9.925746068170753e-05,0.3737451434135437
31,19,8.0,0.001809979,8.112650539260358e-05,22.310575485229492,2584.3727902899004,57658.84421973599,12.394004821777344,fit,0,,38,0.04877873639105101,0.047906431776008784,wna:1.0,6.24656625894461e-05,0.2352088987827301
31,21,10.0,0.001585504,7.007612293818966e-05,22.62545394897461,2578.600242398952,58342.001037212256,10.675769805908203,fit,0,,37,0.0483060403641217,0.04710981581745836,wna:1.0,6.238436613948968e-05,0.2349027842283249
31,25,26.0,0.0008496350000000001,3.7148896808503196e-05,22.871068954467773,2854.937709900613,65295.47722384723,11.697611808776855,fit,0,,38,0.048649001042774434,0.046979388186546095,wna:1.0,5.510648775078784e-05,0.20749858021736145
31,23,20.0,0.00101821,4.2752020817715675e-05,23.816650390625,2857.8271057956285,68063.86905558617,10.185416221618652,fit,0,,37,0.046966145835832994,0.045195088556584495,wna:1.0,5.340699897890038e-05,0.20109930634498596
71,23,20.0,0.002002852,4.813071427633986e-05,41.612762451171875,2521.170511204687,104912.8695816602,1.3497806787490845,fit,0,,37,0.039998945833805144,0.027911340255351465,wna:1.0,4.641028054152278e-05,0.17475378513336182
71,25,26.0,0.001679975,4.04565580538474e-05,41.52540588378906,2628.269550040598,109139.95983743948,1.5260655879974365,fit,0,,38,0.0405930371137494,0.027897989945091253,wna:1.0,4.5109525470081155e-05,0.16985590755939484
71,27,30.0,0.001507635,3.473944161669351e-05,43.39836502075195,2572.3288055380544,111634.86445613536,1.7373274564743042,fit,0,,38,0.038805190525506926,0.026644844796532938,wna:1.0,4.489305680374147e-05,0.16904081404209137
71,29,40.0,0.0012151240000000002,2.8575970645761117e-05,42.5225830078125,2630.088668721721,111838.16373362647,1.948674201965332,fit,0,,38,0.03997330274121036,0.027349739257773707,wna:1.0,4.4363088479654744e-05,0.16704526543617249
83,1,0.6,0.0033347790000000004,8.301038906211033e-05,40.173030853271484,541.7282771233392,21762.866790965512,1.2029629945755005,fit,0,,37,0.058451259986991834,0.0538654003129745,wna:1.0,0.00015647333467279476,0.589186429977417
83,3,1.0,0.003472437,6.839464913355187e-05,50.770591735839844,581.2307255690188,29509.42787219062,2.7301840782165527,fit,0,,36,0.043435041797293066,0.03475978523506804,wna:1.0,0.00013547886581685375,0.5101336240768433
34,15,5.0,0.002204652,1.7790389392757788e-05,123.92375946044922,467.78970960611514,57970.2594513016,5.970108985900879,fit,0,,38,0.028246636961082,0.02090129380970387,wna:1.0,9.34570343653992e-05,0.35190415382385254
34,13,4.0,0.002317061,1.9397790310904384e-05,119.4497299194336,430.0783142167464,51372.73847739565,6.72399377822876,fit,0,,39,0.028610134146412364,0.021394816614294557,wna:1.0,0.00010214783579407523,0.3846285939216614
83,5,1.4,0.003395297,5.706821320927702e-05,59.49541473388672,609.9849905923486,36291.30999673777,3.417290449142456,fit,0,,36,0.03793991204059974,0.029122186895351714,wna:1.0,0.0001187915456436449,0.4472990036010742
83,7,1.8,0.0032488990000000004,5.062589480075985e-05,64.17464447021484,644.4426025094415,41356.87489750339,4.366118907928467,fit,0,,39,0.03498284767425074,0.026760328229604845,wna:1.0,0.00010608274543305524,0.39944514632225037
83,11,3.0,0.002789885,3.666960037662648e-05,76.0816879272461,708.1685419977981,53878.65801216935,4.376922130584717,fit,0,,38,0.03389610829405515,0.02463947784671517,wna:1.0,8.859195055666031e-05,0.33358511328697205
83,9,2.0,0.0031705730000000003,4.7076184273464605e-05,67.3498306274414,658.9613536837983,44380.93556063333,4.367398738861084,fit,0,,38,0.03363551301059787,0.025922754539679557,wna:1.0,0.00010017019863677001,0.3771819770336151
