channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,5,1.4,fit,1236,sim,clean,optimum,4.4988322803829135e-05,5.054959348395263e-05,5.027931049068493e-07,0.80966,0.0018932227341917384,50000,1.1236158703753711
31,17,6.0,fit,1237,sim,clean,optimum,6.499202209295475e-05,6.928327176680448e-05,5.820339019622732e-07,0.73912,0.002191596910362265,50000,1.0660273297499834
31,21,10.0,fit,1237,sim,clean,optimum,5.9154115434070475e-05,6.328658257447678e-05,5.615023426197897e-07,0.7617,0.0021142871490782513,50000,1.069859334554873
31,19,8.0,fit,1237,sim,clean,optimum,5.923606485166759e-05,6.36583879274112e-05,5.652925469935603e-07,0.7603,0.0021285588266681515,50000,1.074655922651471
31,23,20.0,fit,1237,sim,clean,optimum,4.9435234263327646e-05,5.397551423599103e-05,5.222197170498351e-07,0.79676,0.0019663719150347014,50000,1.0918429949877164
31,13,4.0,fit,1237,sim,clean,optimum,7.378606364169421e-05,7.663439474482176e-05,6.156439580650547e-07,0.71144,0.002318152588414044,50000,1.038602562090303
31,15,5.0,fit,1237,sim,clean,optimum,6.957192129527492e-05,7.35909023558016e-05,5.994399445466393e-07,0.7229,0.0022571378161770662,50000,1.0577672857914826
31,11,3.0,fit,1237,sim,clean,optimum,6.474081159075041e-05,6.900707350462463e-05,5.828459812313298e-07,0.74016,0.0021946547226495447,50000,1.0658975661417835
31,9,2.0,fit,1237,sim,clean,optimum,6.293367022050028e-05,6.634600947862273e-05,5.769015493980934e-07,0.75018,0.002172271493089105,50000,1.0542212021985475
31,1,0.6,fit,1237,sim,clean,optimum,8.932264904825615e-05,9.138444424623358e-05,6.574140363910433e-07,0.6559,0.0024754341046559626,50000,1.0230825576709393
31,7,1.8,fit,1237,sim,clean,optimum,6.166453461238687e-05,6.575112091392769e-05,5.757403493335875e-07,0.75242,0.0021678990974861967,50000,1.0662712583047684
31,3,1.0,fit,1237,sim,clean,optimum,4.723832265751758e-05,5.135694225032448e-05,5.088052481237917e-07,0.80662,0.0019158609249474384,50000,1.0871880998541648
31,5,1.4,fit,1237,sim,clean,optimum,4.4988322803829135e-05,4.862682865877761e-05,4.947655952083006e-07,0.8169,0.0018629958601317754,50000,1.0808766726160057
31,19,8.0,fit,1238,sim,clean,optimum,5.923606485166759e-05,6.37646180282496e-05,5.592743122976878e-07,0.7599,0.0021058976989901212,50000,1.0764492575244813
31,17,6.0,fit,1238,sim,clean,optimum,6.499202209295475e-05,6.901238500966655e-05,5.817462784500367e-07,0.74014,0.002190513889598973,50000,1.0618593296106664
