channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
91,5,1.4,fit,fit,clean,wiener,0.0001449958098192971,0.00014964103154601217,8.038667543281829e-07,0.43654,0.003026888793228375,50000,1.0320369377053324
91,7,1.8,fit,fit,clean,wiener,0.00014277389944629748,0.00014711275514605823,8.013046058118394e-07,0.44606,0.0030172412507856127,50000,1.0303896980931921
91,17,6.0,fit,fit,clean,wiener,0.0001386344011946588,0.00014373463793939713,7.912517606771041e-07,0.45878,0.0029793881562092347,50000,1.0367891136744407
91,11,3.0,fit,fit,clean,wiener,0.00013492744453773544,0.0001386355930991539,7.847415748343969e-07,0.47798,0.0029548746302261964,50000,1.0274825375528505
91,3,1.0,fit,fit,clean,wiener,0.00014136773165336974,0.00014631071788472833,8.007203250185805e-07,0.44908,0.0030150411934058395,50000,1.034965449141383
91,13,4.0,fit,fit,clean,wiener,0.00013482216240977746,0.00013900739845208832,7.895696433825845e-07,0.47658,0.0029730542930904245,50000,1.0310426414137335
91,15,5.0,fit,fit,clean,wiener,0.00013571209794335093,0.00014029278267223294,7.899208403273996e-07,0.47174,0.0029743766939619035,50000,1.0337529579035325
91,19,8.0,fit,fit,clean,wiener,0.0001408325039717407,0.00014804758003343619,8.062980309383658e-07,0.44254,0.003036043549144051,50000,1.0512316110146225
91,21,10.0,fit,fit,clean,wiener,0.00014436174262376491,0.00015300321423754751,8.234770592207245e-07,0.42388,0.0031007296527880337,50000,1.0598598455291854
91,23,20.0,fit,fit,clean,wiener,0.00014700788409423464,0.00015880337774332417,8.225631612440192e-07,0.40204,0.0030972884512096015,50000,1.0802371500125014
91,29,40.0,fit,fit,clean,wiener,0.00014876586293720986,0.0001663616494179763,8.260612942231631e-07,0.37358,0.0031104603599305214,50000,1.118278388155441
91,25,26.0,fit,fit,clean,wiener,0.00015199818730956072,0.00016659535563982077,8.230488335888059e-07,0.3727,0.003099117207243733,50000,1.0960351474490373
91,27,30.0,fit,fit,clean,wiener,0.00015180107814442276,0.00017007439144227842,8.269528479664465e-07,0.3596,0.003113817426284585,50000,1.1203767029933116
71,15,5.0,fit,fit,clean,wiener,7.917007864270224e-05,7.992221636577023e-05,6.102744313207838e-07,0.69906,0.002297934112852436,50000,1.0095002775791395
