channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_mean,lambda_median,lambda_min,lambda_max,BI,J_final
91,13,4.0,0.001322959,6.062497413950041e-05,21.822011947631836,763.2147443936561,16654.881270767142,86.13894653320312,0.2509126365184784,3.5225866668042727e-07,84361.3828125,0.0001436089540390154,0.5407467484474182
91,23,20.0,0.0005004920000000001,3.943877527490258e-05,12.690353393554688,1116.3902333552332,14167.386586390894,139.02206420898438,0.5797330737113953,1.1992372606073332e-07,81657.765625,0.00014329182546413791,0.539552628993988
91,25,26.0,0.00040550199999999997,3.8357557059498504e-05,10.571633338928223,1243.9492972240948,13150.575862470574,86.54421997070312,0.5841444134712219,9.975465786737914e-08,43776.04296875,0.0001436449028756704,0.5408821105957031
94,29,40.0,0.001060134,6.224416574696079e-05,17.031862258911133,2366.2320857458835,40301.33895703989,56.06998062133789,29.953767776489258,0.011733243241906166,851.38330078125,6.496663550256043e-05,0.24462608993053436
91,29,40.0,0.000280232,3.1169765861704946e-05,8.990507125854492,1455.9084906832159,13089.355660079511,66.703125,0.7776689529418945,1.65808160090819e-07,17358.02734375,0.00014302653856255207,0.5385537147521973
91,27,30.0,0.00035906,3.58401593985036e-05,10.018370628356934,1266.0431770315522,12683.6897790046,80.64739227294922,0.6542894244194031,1.8694156267429207e-07,21711.111328125,0.0001431719960086212,0.5391014218330383
94,3,1.0,0.00513821,0.0001793034898582846,28.656497955322266,6337.413745746497,181608.0840470157,2736.304443359375,1325.5064697265625,0.017951535061001778,16526.93359375,1.78697931245732e-05,0.06728711724281311
94,1,0.6,0.010681597999999999,0.00035062452661804855,30.464492797851562,19136.256976281536,582976.3628317656,5728021.0,174.01101684570312,0.01103535108268261,1785634304.0,3.706689138059667e-05,0.13957208395004272
94,19,8.0,0.0029284249999999997,0.00010113014286616817,28.95699691772461,1339.0422853657005,38774.64333003751,9.245271682739258,3.9251248836517334,0.005514750722795725,11386.77734375,8.400654268188045e-05,0.31631916761398315
94,15,5.0,0.003596281,9.968700760509819e-05,36.075721740722656,1080.6092542496274,38983.758766759376,7.367678165435791,1.759758710861206,0.008670945651829243,12326.2451171875,9.164322481045468e-05,0.3450744152069092
94,13,4.0,0.0039683060000000004,0.0001009371189866215,39.314632415771484,958.2807741401392,37674.45638642051,14.58895206451416,1.5195590257644653,0.008713479153811932,22983.4375,9.655139656872018e-05,0.3635556995868683
94,17,6.0,0.003369602,0.0001010831183521077,33.3349609375,1164.9189035819768,38832.52614626053,8.468846321105957,2.5740950107574463,0.008916710503399372,25747.029296875,8.882639364132751e-05,0.33446788787841797
94,5,1.4,0.006197094,0.00013299621059559286,46.59601974487305,677.9751912668855,31590.945398805878,17.128328323364258,1.9693089723587036,0.009057474322617054,18838.58203125,0.000118885177245941,0.44765156507492065
94,7,1.8,0.005544293,0.0001238081749761477,44.78131866455078,720.7740436071887,32277.212131910335,6.307217121124268,1.1146632432937622,0.0083468621596694,6240.4150390625,0.00011707646479597355,0.44084101915359497
94,9,2.0,0.005277561000000001,0.00012194444570923224,43.27840042114258,753.2875603860175,32601.080670651685,7.11478328704834,0.8816161751747131,0.013618947938084602,6088.07666015625,0.00011633160680002373,0.43803632259368896
