channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
31,21,10.0,0.001585504,7.007622480159625e-05,22.62541961669922,2578.598765639894,58341.87909570525,2.162249803543091,sim,0,,37,0.06149959678094067,0.04960058465254964,,6.313191515359509e-05,0.2377176135778427
31,23,20.0,0.00101821,4.2752431909320876e-05,23.816421508789062,2857.8281167065916,68063.239027153,2.824204444885254,sim,0,,37,0.057593096357479175,0.04632291207169514,,5.431081304287334e-05,0.20450253784656525
34,27,30.0,0.0008928300000000001,8.886190698831342e-06,100.473876953125,888.5537299995817,89276.43813421823,6.14681339263916,sim,0,,38,0.036367920549312704,0.025227268510579194,,6.30558384873846e-05,0.23743115365505219
34,29,40.0,0.000737938,8.190912922145799e-06,90.09227752685547,935.7533831223525,84304.1534889529,4.736364841461182,sim,0,,38,0.04210457358052859,0.029140161062046067,,6.310955991600546e-05,0.23763343691825867
34,19,8.0,0.0018584769999999999,1.242934558831621e-05,149.5233154296875,498.1729423674718,74488.47000014702,3.81390118598938,sim,0,,38,0.03540914647228013,0.026038749711377585,,8.136488096516389e-05,0.3063722252845764
34,21,10.0,0.001688306,1.2547421647468582e-05,134.55401611328125,587.6611305244462,79072.16522573541,4.294010162353516,sim,0,,37,0.03464842963283461,0.025075500611358256,,7.766900497123414e-05,0.2924557328224182
71,1,0.6,0.004321273,0.00015242415247485042,28.350317001342773,884.6023347426682,25078.756610082575,0.013772625476121902,sim,0,,37,0.30377033369649953,0.29509135583066404,,0.00013345295654269273,0.5025052428245544
71,3,1.0,0.004887824000000001,0.00013874554133508354,35.22869110107422,1481.314568259598,52184.7733487385,1.8496047258377075,sim,0,,36,0.05218350722756196,0.042122657401530796,,6.841286020186424e-05,0.2576025426387787
71,7,1.8,0.004993932,0.00015364713908638805,32.502601623535156,1386.6659224572045,45070.25006255841,0.2998349368572235,sim,0,,39,0.07516545320560011,0.05231184701128909,,9.545688033724734e-05,0.3594343960285187
71,5,1.4,0.005011591,0.0001433993165846914,34.9484977722168,1223.9409141080037,42774.896310028555,0.441821426153183,sim,0,,36,0.07098904853029021,0.05000440320970471,,9.906178408799946e-05,0.3730083405971527
71,11,3.0,0.004643936,0.0001296185073442757,35.82772445678711,1508.9078740014195,54060.7355403993,0.17418396472930908,sim,0,,38,0.07606261123511483,0.05371216574794606,,8.432372666007288e-05,0.31751349568367004
71,9,2.0,0.00494817,0.00015350976900663227,32.23358154296875,1402.671062848678,45213.112082295505,0.25120407342910767,sim,0,,38,0.07643723593737765,0.05386367746577232,,9.642301917317979e-05,0.36307230591773987
71,15,5.0,0.004079936,0.00011163324234075844,36.54767990112305,1720.1802128138297,62868.59579016557,0.05170494690537453,sim,0,,38,0.09920808982952298,0.0827954150047755,,7.843963342340341e-05,0.29535746574401855
71,13,4.0,0.004298046000000001,0.00010439966717967764,41.16915512084961,1588.8736425100337,65412.58545592493,0.13734251260757446,sim,0,,39,0.07218421300206196,0.05155274749447748,,7.276659515772531e-05,0.27399614453315735
31,7,1.8,0.003555786,0.00017813527665566653,19.961156845092773,2511.3189684066574,50128.83181642187,3.807915449142456,sim,0,,39,0.05913066733419521,0.05702780539421738,,6.515801833935848e-05,0.24534672498703003
31,5,1.4,0.003880032,0.00016479201440233737,23.545024871826172,3166.262352615693,74549.72584306334,1.2918319702148438,sim,0,,36,0.05671565712903352,0.04694733142425362,,5.0029901787158204e-05,0.18838314712047577
31,11,3.0,0.002915397,0.0001416070736013353,20.587932586669922,2392.7489652832464,49261.75439407569,3.2058558464050293,sim,0,,38,0.059931787826968584,0.056497336363407154,,6.785579569937846e-05,0.2555049657821655
31,9,2.0,0.0034196770000000003,0.00017327901150565594,19.735092163085938,2526.272675834798,49856.22408668546,5.427366733551025,sim,0,,38,0.058362666779571505,0.057381078723017856,,6.605289664010302e-05,0.2487163096666336
83,3,1.0,0.003472437,6.83945618220605e-05,50.770660400390625,581.2491820362769,29510.404829168645,0.017209749668836594,sim,0,,36,0.2274489021478916,0.22083357915272955,,0.00013180426469587173,0.4962972402572632
