channel,wp,vbias,gen,seed,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,11,3.0,fit,1234,sim,clean,wiener,6.406265522864255e-05,7.224178007515393e-05,6.005362180430912e-07,0.72798,0.00226126573656046,50000,1.1276738345814687
31,3,1.0,fit,1369,sim,clean,wiener,4.997187868686804e-05,5.4469484204889586e-05,5.232920713088766e-07,0.7949,0.0019704097696562374,50000,1.0900027302596382
31,5,1.4,fit,1342,sim,clean,wiener,4.810016079564292e-05,5.188278124947455e-05,5.106384692328252e-07,0.80464,0.0019227637560454616,50000,1.078640494985087
31,7,1.8,fit,1315,sim,clean,wiener,6.143588117413385e-05,6.91026805953792e-05,5.918308820890397e-07,0.7398,0.0022284865679995853,50000,1.124793512760313
31,1,0.6,fit,1396,sim,clean,wiener,8.450434146686892e-05,9.643037403605759e-05,6.777366363816824e-07,0.6369,0.0025519570480787663,50000,1.1411292291280022
31,9,2.0,fit,1288,sim,clean,wiener,6.242440690669306e-05,6.953291250377473e-05,5.850547180942618e-07,0.73818,0.0022029715249325134,50000,1.1138738187405912
31,11,3.0,fit,1261,sim,clean,wiener,6.406265522864255e-05,7.156721893483009e-05,5.999329012839506e-07,0.73052,0.002258994000943609,50000,1.1171441252224623
31,3,1.0,fit,1396,sim,clean,wiener,4.997187868686804e-05,5.395957972086528e-05,5.205955994733695e-07,0.79682,0.001960256444697584,50000,1.0797989016779783
31,5,1.4,fit,1369,sim,clean,wiener,4.810016079564292e-05,5.2079306936025614e-05,5.133520717215545e-07,0.8039,0.0019329815849557707,50000,1.0827262544357885
31,1,0.6,fit,1423,sim,clean,wiener,8.450434146686892e-05,9.708368915621375e-05,6.785852445879081e-07,0.63444,0.0025551524068312416,50000,1.148860371798492
31,7,1.8,fit,1342,sim,clean,wiener,6.143588117413385e-05,6.857684159622912e-05,5.82329496983515e-07,0.74178,0.0021927099471339855,50000,1.116234361510254
31,9,2.0,fit,1315,sim,clean,wiener,6.242440690669306e-05,6.984097979620608e-05,5.892689244311052e-07,0.73702,0.0022188397442171933,50000,1.1188088643052503
31,11,3.0,fit,1288,sim,clean,wiener,6.406265522864255e-05,7.104137993567999e-05,5.947227772955735e-07,0.7325,0.0022393757422871368,50000,1.1089359265882759
31,3,1.0,fit,1423,sim,clean,wiener,4.997187868686804e-05,5.400207176120063e-05,5.199025125581115e-07,0.79666,0.0019576466875391592,50000,1.0806492207264498
31,5,1.4,fit,1396,sim,clean,wiener,4.810016079564292e-05,5.2291767137702386e-05,5.148212391135915e-07,0.8031,0.0019385136041497352,50000,1.0871432916797892
31,1,0.6,fit,1450,sim,clean,wiener,8.450434146686892e-05,9.713680420663295e-05,6.835288093474244e-07,0.63424,0.0025737669604106892,50000,1.1494889199830847
31,7,1.8,fit,1369,sim,clean,wiener,6.143588117413385e-05,6.951697798864896e-05,5.904093075951725e-07,0.73824,0.0022231337556322898,50000,1.131537086472481
31,9,2.0,fit,1342,sim,clean,wiener,6.242440690669306e-05,7.00853090281344e-05,5.883507189882623e-07,0.7361,0.0022153823232579878,50000,1.12272286595998
31,11,3.0,fit,1315,sim,clean,wiener,6.406265522864255e-05,7.23745677012019e-05,5.980173827069426e-07,0.72748,0.0022517812860468325,50000,1.1297466120143438
31,5,1.4,fit,1423,sim,clean,wiener,4.810016079564292e-05,5.201025737048064e-05,5.09226627744763e-07,0.80416,0.001917447592446182,50000,1.0812907173314878
31,3,1.0,fit,1450,sim,clean,wiener,4.997187868686804e-05,5.4559779790602225e-05,5.238150228905723e-07,0.79456,0.001972378897342528,50000,1.0918096582376404
31,1,0.6,fit,1477,sim,clean,wiener,8.450434146686892e-05,9.744487149906432e-05,6.728509487683462e-07,0.63308,0.002533560425747518,50000,1.1531344994537223
31,7,1.8,fit,1396,sim,clean,wiener,6.143588117413385e-05,6.89698929693312e-05,5.84415046051799e-07,0.7403,0.002200562896728589,50000,1.1226321109294901
31,9,2.0,fit,1369,sim,clean,wiener,6.242440690669306e-05,7.091390381467393e-05,5.956759371793714e-07,0.73298,0.0022429647810860284,50000,1.1359964367890638
31,11,3.0,fit,1342,sim,clean,wiener,6.406265522864255e-05,7.124852863231486e-05,5.987180686781378e-07,0.73172,0.002254419656774772,50000,1.1121694593835612
31,5,1.4,fit,1450,sim,clean,wiener,4.810016079564292e-05,5.244048927887615e-05,5.163723546347571e-07,0.80254,0.0019443541917380884,50000,1.09023521775059
31,3,1.0,fit,1477,sim,clean,wiener,4.997187868686804e-05,5.4538533770434555e-05,5.224567210020661e-07,0.79464,0.0019672643323452774,50000,1.091384498713405
31,1,0.6,fit,1504,sim,clean,wiener,8.450434146686892e-05,9.757234762007038e-05,6.786606506010531e-07,0.6326,0.0025554363414695405,50000,1.1546430150967444
31,7,1.8,fit,1423,sim,clean,wiener,6.143588117413385e-05,6.889022039370239e-05,5.802108639961784e-07,0.7406,0.0021847324229836147,50000,1.1213352698309962
31,9,2.0,fit,1396,sim,clean,wiener,6.242440690669306e-05,6.945323992814591e-05,5.871975836981352e-07,0.73848,0.0022110402948459797,50000,1.112597513853179
31,5,1.4,fit,1477,sim,clean,wiener,4.810016079564292e-05,5.222271757215745e-05,5.133208803070391e-07,0.80336,0.00193286413645758,50000,1.0857077545754892
31,11,3.0,fit,1369,sim,clean,wiener,6.406265522864255e-05,7.153534990457856e-05,5.989033456464718e-07,0.73064,0.002255117300726427,50000,1.1166466586385722
31,3,1.0,fit,1504,sim,clean,wiener,4.997187868686804e-05,5.437387711413505e-05,5.225020813734005e-07,0.79526,0.0019674351327906366,50000,1.0880895124005774
31,1,0.6,fit,1531,sim,clean,wiener,8.450434146686892e-05,9.728021484276478e-05,6.816029122638592e-07,0.6337,0.0025665151661702036,50000,1.1511860000814849
31,9,2.0,fit,1423,sim,clean,wiener,6.242440690669306e-05,7.020747364409857e-05,5.9505315491934e-07,0.73564,0.0022406197498562124,50000,1.124679866787345
31,7,1.8,fit,1450,sim,clean,wiener,6.143588117413385e-05,6.911861511050497e-05,5.9221482637584e-07,0.73974,0.002229932276075809,50000,1.125052880980012
31,5,1.4,fit,1504,sim,clean,wiener,4.810016079564292e-05,5.247235830912767e-05,5.132510132169476e-07,0.80242,0.0019326010581415844,50000,1.0908977733371903
31,11,3.0,fit,1396,sim,clean,wiener,6.406265522864255e-05,7.170000656087808e-05,5.942222226470323e-07,0.73002,0.002237490948261373,50000,1.1192169026553376
31,3,1.0,fit,1531,sim,clean,wiener,4.997187868686804e-05,5.471381343681791e-05,5.24760020613656e-07,0.79398,0.001975937202250931,50000,1.0948920647883504
31,9,2.0,fit,1450,sim,clean,wiener,6.242440690669306e-05,7.129102067265024e-05,5.985466169414761e-07,0.73156,0.002253774070503805,50000,1.1420376132561465
31,1,0.6,fit,1558,sim,clean,wiener,8.450434146686892e-05,9.698277056041726e-05,6.780899605343835e-07,0.63482,0.0025532874587624148,50000,1.1476661302477658
