channel,wp,vbias,gen,train,nps,filter,BI_analytic,BI_mc,sigma_BI,rp,sigma_rp,nsim,ratio
31,15,5.0,root,root,clean,wiener,6.826860579920585e-05,7.006937451300863e-05,5.917974431993457e-07,0.73616,0.002228360656833428,50000,1.0263776986906583
31,27,30.0,root,root,clean,wiener,5.2647166258390606e-05,5.535650554689023e-05,5.299935050676133e-07,0.79156,0.001995643422663613,50000,1.0514622054908382
31,25,26.0,root,root,clean,wiener,5.271575556232112e-05,5.544148962756094e-05,5.302014241811781e-07,0.79124,0.0019964263236000664,50000,1.0517062505538297
34,3,1.0,root,root,clean,wiener,0.0001677174849341282,0.00018454293117646845,8.129827341617456e-07,0.30512,0.0030612142048080182,50000,1.1003201678641228
34,5,1.4,root,root,clean,wiener,0.00014943579982180423,0.00015968508758028288,8.190856949953002e-07,0.39872,0.003084194361224658,50000,1.0685865620600987
34,1,0.6,root,root,clean,wiener,0.0001913119838729669,0.00021132885110287103,7.154966178202385e-07,0.20426,0.002694138901020797,50000,1.1046294477987095
31,29,40.0,root,root,clean,wiener,5.1509815349688134e-05,5.417735142758399e-05,5.254828154262452e-07,0.796,0.0019786588218554868,50000,1.0517869470077998
71,3,1.0,root,root,clean,wiener,0.00010852787576206137,0.00011275262902987777,7.372254090628755e-07,0.57544,0.0027759567325813315,50000,1.038927816822646
71,1,0.6,root,root,clean,wiener,0.00013700066824287919,0.00014820161367965184,8.162412037147894e-07,0.44196,0.003073483682205957,50000,1.081758327024473
34,15,5.0,root,root,clean,wiener,9.385368252677445e-05,9.623384834950655e-05,6.740776752749256e-07,0.63764,0.0025381795553422286,50000,1.0253603881984397
34,17,6.0,root,root,clean,wiener,8.882870475103761e-05,9.033276624793343e-05,6.563086545114759e-07,0.65986,0.002471271887465756,50000,1.0169321561212818
71,7,1.8,root,root,clean,wiener,8.585409285564054e-05,8.846842797821951e-05,6.542623138372184e-07,0.66688,0.002463566573592919,50000,1.0304509084613456
71,11,3.0,root,root,clean,wiener,7.346898255537244e-05,7.556147072635391e-05,6.033120684555869e-07,0.71548,0.0022717179544933727,50000,1.028481246074211
71,9,2.0,root,root,clean,wiener,8.34660200262923e-05,8.625353037573887e-05,6.408726824764073e-07,0.67522,0.0024131491071492797,50000,1.0333969482259784
71,5,1.4,root,root,clean,wiener,9.454369915566513e-05,9.821503973014273e-05,6.833971986085593e-07,0.63018,0.0025732713918747417,50000,1.0388322078283903
71,15,5.0,root,root,clean,wiener,6.503635661706816e-05,6.623446787274238e-05,5.675406397467107e-07,0.7506,0.0021370238200566836,50000,1.0184221767330643
71,13,4.0,root,root,clean,wiener,6.677277961314115e-05,6.844936547522302e-05,5.772193403134743e-07,0.74226,0.002173468106526814,50000,1.0251088223643743
71,19,8.0,root,root,clean,wiener,5.701015356785135e-05,5.845842449137151e-05,5.380758730536327e-07,0.77988,0.0020260768607277056,50000,1.0254037365781954
71,17,6.0,root,root,clean,wiener,6.105702143424299e-05,6.222959307113471e-05,5.52633231717262e-07,0.76568,0.0020808913005097946,50000,1.0192045338823899
71,21,10.0,root,root,clean,wiener,5.426700485025213e-05,5.544680113260287e-05,5.259791794145811e-07,0.79122,0.0019805278363228306,50000,1.0217405822489438
71,23,20.0,root,root,clean,wiener,4.6382725307085426e-05,4.7660134741148145e-05,4.881424181180127e-07,0.82054,0.0018380568756517994,50000,1.0275406290942457
83,1,0.6,root,root,clean,wiener,0.00014691996694813953,0.0001680241504960973,8.310789112041832e-07,0.36732,0.003129353750566206,50000,1.1436440804224195
83,7,1.8,root,root,clean,wiener,9.999460178735823e-05,0.00010397802270062591,7.122247339405684e-07,0.60848,0.002681818913168588,50000,1.0398363595840758
71,29,40.0,root,root,clean,wiener,4.117722770166392e-05,4.282135364795905e-05,4.63474261147637e-07,0.83876,0.0017451711237766259,50000,1.0399280388229897
83,9,2.0,root,root,clean,wiener,9.658035667292995e-05,0.00010112043298807295,7.038421038241008e-07,0.61924,0.0026502548647480014,50000,1.047008278614232
83,29,40.0,root,root,clean,wiener,5.273128036265112e-05,5.449604173009921e-05,5.217109686975568e-07,0.7948,0.001964456268346002,50000,1.0334670684138754
83,27,30.0,root,root,clean,wiener,5.419048891490153e-05,5.6169165818304004e-05,5.281583612986935e-07,0.7885,0.0019887333519607283,50000,1.0365133613485145
71,27,30.0,root,root,clean,wiener,4.283142426356496e-05,4.4494477736163845e-05,4.73053923054201e-07,0.83246,0.0017812424889771044,50000,1.038827881659158
71,25,26.0,root,root,clean,wiener,4.4093590926131296e-05,4.581704249160192e-05,4.79412376599529e-07,0.82748,0.001805184680484578,50000,1.0390862147825037
91,9,2.0,root,root,clean,wiener,0.00014180196700657122,0.0001464966205611955,8.010714135344949e-07,0.44838,0.003016363185997934,50000,1.0331071116552757
91,7,1.8,root,root,clean,wiener,0.00014243633496295607,0.00014767577468050177,8.004993556700801e-07,0.44394,0.003014209152970007,50000,1.036784432279224
91,11,3.0,root,root,clean,wiener,0.00014052126397776841,0.00014504126817970945,8.015734627177579e-07,0.45386,0.0030182536075613157,50000,1.0321659802509044
