channel,wp,vbias,signal_amp,sigma_analytic,SNR,beta_Hz,rho_t,lambda_wiener,template,use_R,beta_R,n_events,s1,s2,s_penalty,BI,J_final
83,13,4.0,0.002496163,3.189637209288776e-05,78.2585220336914,784.4304962261753,61388.37127281562,3.723690986633301,sim,0,,39,0.034250748441641166,0.026405311348789158,wna:1.0,7.631429894315249e-05,0.2873547077178955
83,15,5.0,0.002248808,2.7999267331324518e-05,80.3166732788086,832.2774436574576,66845.75551955805,4.471127033233643,sim,0,,38,0.03229298775113462,0.024879805514980466,wna:1.0,7.156905250468963e-05,0.2694869041442871
83,21,10.0,0.001586739,1.9372593669686466e-05,81.9063720703125,987.5370031154256,80885.5732103734,5.140260696411133,sim,0,,37,0.03332151369721238,0.02473995939234062,wna:1.0,6.009727772380972e-05,0.22629095613956451
83,23,20.0,0.001055093,1.4644844668509904e-05,72.04535675048828,1158.9657741396302,83498.10265949549,5.385741233825684,sim,0,,37,0.035610640030472075,0.02576637416889018,wna:1.0,5.788126384647457e-05,0.21794675290584564
83,19,8.0,0.001788618,2.1719401047448628e-05,82.35116577148438,946.6345102931075,77956.45548215562,5.025730133056641,sim,0,,38,0.03247951728203567,0.024736755700771395,wna:1.0,6.149078585926725e-05,0.2315380871295929
83,17,6.0,0.002058808,2.6260926460963674e-05,78.39814758300781,894.057966739075,70092.48842417389,4.613544464111328,sim,0,,37,0.032806760013635076,0.025106863944446105,wna:1.0,6.861449660931102e-05,0.2583617866039276
91,13,4.0,0.001322959,5.004612830816768e-05,26.434791564941406,932.9880896218058,24663.34568172531,307.7960510253906,sim,0,,39,0.04068076496381131,0.04039584134672754,wna:1.0,0.00012385432430970855,0.46636244654655457
91,11,3.0,0.0014831010000000001,5.220487582846545e-05,28.409244537353516,873.0469200820147,24802.603445193286,186.8303985595703,sim,0,,38,0.03928853013361907,0.03870661007810703,wna:1.0,0.00012333505278279032,0.46440717577934265
91,27,30.0,0.00035906,2.9723827537964098e-05,12.07987117767334,1604.3132521734128,19379.89741488899,136.91268920898438,sim,0,,38,0.08985361661943918,0.08966927358601254,wna:1.0,0.0001378843669461391,0.519191324710846
91,25,26.0,0.00040550199999999997,3.1662559194955975e-05,12.806987762451172,1552.0878635777415,19877.570275089118,107.45196533203125,sim,0,,38,0.08593135703062811,0.08528838236140536,wna:1.0,0.00013912669922194686,0.5238692164421082
